status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_474127032740910,b'Applications for our 2015 subcommittee close tomorrow at 12 p.m. We have already received a number of responses and look forward to receiving yours before they close! :)\n\nGet in quick!\n\nhttp://goo.gl/forms/Op0WijhgkE',b'SUBS Subcommittee Application',link,https://goo.gl/forms/Op0WijhgkE,2015-03-23 20:17:21,3,0,0
124462251040725_474107752742838,"b'ATTN: This Friday, Red Bull is hosting the \xe2\x80\x98Red Bull Paper Wings\xe2\x80\x99 at the Sports and Aquatic Centre, an awesome event involving 3 different paper plane flying competitions. National winners will get to travel to Hangar-7 in AUSTRIA to battle it out for the championship!!!! Make sure to check it out :)\n\nhttps://www.facebook.com/events/406643162831154/'",b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/474107656076181/?type=3,2015-03-23 19:27:08,8,0,0
124462251040725_473856069434673,"b'An important announcement regarding Woolworths Limited Information Night tomorrow! If you have registered for this event, please note the following in relation to the transport services provided:\n\nDeparture Time: 5pm\nDepart From: Sydney Uni Manning Road (in front of the Great Hall entry via Parramatta Rd) to WOW Offices Norwest\n\nReturn Time: 8:15pm \nDepart From: WOW Offices Norwest to USYD/Central Station'",,status,,2015-03-23 07:47:25,5,1,0
124462251040725_473306929489587,"b'If you enjoyed our event with Woolworths Limited last week, be sure to register for their upcoming information evening at their HQ by tomorrow night: https://www.surveymonkey.com/r/?sm=ZPl2h26yMEEiU5ZhikESTg%3d%3d\n\nWoolworths Limited is providing a limited number of students free return transport to their Bella Vista office from Uni! Hear from Woolworths Executives, current graduates and speak to representatives from the 13 graduate streams available. \n\nDate: Tuesday, 24th March\nTime: 6.00pm \xe2\x80\x93 8.00pm\nAddress: 1 Woolworths Way Bella Vista 2153, Sydney\nRefreshments provided.'",b'Woolworths Graduate Program - Information Evening Registration Survey',link,https://www.surveymonkey.com/r/?sm=ZPl2h26yMEEiU5ZhikESTg%3D%3D,2015-03-22 02:42:05,3,0,1
124462251040725_473196796167267,b'Applications for our 2015 subcommittee close this Wednesday @ 12 p.m. We have already received a number of responses and look forward to receiving yours before they close! :)\n\nhttp://goo.gl/forms/Op0WijhgkE',,status,,2015-03-21 19:30:17,5,0,0
124462251040725_918153444890936,"b""It's that time of the year again....SUBS is pleased to announce our Cruise for 2015: #ThrowbackThursday #TBT\n\nhttps://subsevents.iwannaticket.com.au/event/subs-cruise-2015-throwbackthursday-ODgzMw\n\n----------------------------------------------------------------------------------------------\n\nWe hope you're all ready for what will definitely be a memorable night of partying aboard the MV Lady Rose to celebrate making it to mid-semester break! With ALCOHOL PROVIDED* and FOOD INCLUDED, it's time to get nostalgic and prepare for a wild night!\n\nWhen: Thursday 2 April, 6:30pm\n \nWhere: King Street Wharf Pier 8 \n\nTheme: #ThrowbackThursday: Embrace your childhood memories (Anything from Friends to the Teletubbies to the Simpsons; the options are endless)\n\nPrice: Access $45, Non Access $50\n\nAFTER PARTY: TBA\n\n----------------------------------------------------------------------------------------------\n\nJoin us for one of our biggest social events of the year. Bring your friends, make new ones and party the night away!\n\nPurchase your tickets at: https://subsevents.iwannaticket.com.au/event/subs-cruise-2015-throwbackthursday-ODgzMw\n\nDon't hesitate to contact us via the SUBS Facebook Page or email events@subsoc.com.au if you have any queries!\n\nGet your tickets NOW for one of the biggest social events of 2015!\n\nMuch Love,\n\nYour SUBS Executive Team 2014/15""",b'SUBS Presents: Cruise 2015 || #ThrowbackThursday',event,https://www.facebook.com/events/918153444890936/,2015-03-20 19:38:18,0,0,0
124462251040725_472630849557195,b'1500 standard drinks later....',b'SUBs First Year Camp 2015 #Round 2',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.472606926226254.1073741840.124462251040725/472607899559490/?type=3,2015-03-20 18:51:06,26,1,1
124462251040725_472269259593354,b'Just a reminder that applications to our subcommittee for 2015 have opened. We look forward to receiving yours! Have a fantastic weekend SUBSTERS! :) \n\nhttps://www.facebook.com/events/799088010169389/\n\nhttp://goo.gl/forms/Op0WijhgkE',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/472269162926697/?type=3,2015-03-19 23:11:06,7,0,0
124462251040725_471301496356797,b'Congratulations to all those who turned up today for touch! Great way to start the season with Business making the semis!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/471300559690224/?type=3,2015-03-17 22:37:56,38,1,0
124462251040725_470913553062258,"b'ATTN: Finance whizzes! Our good friends at UNIT are holding their Stock Pitch Challenge Workshop tonight!\n\nIn order to prepare for the 2015 UNIT Stock Pitch Challenge, Citi will be hosting a workshop for interested students. The workshop will run through the basics of pitching a stock, which will be followed by an actual stock pitch by a Citi Analyst! This will be an invaluable opportunity to learn something new and pick up some great skills.\n\nAll students are welcome to attend. NOTE: You don\xe2\x80\x99t have to be competing in the Stock Pitch Challenge to attend this workshop.\n\nDetails:\nTime: 6:30pm - 8:30pm\nDate: Tuesday 17th March (TONIGHT)\nLocation: Chemistry Lecture Theatre 3\n\nhttps://www.facebook.com/events/941664082533682/'",b'UNIT USYD Presents: 2015 Stock Pitch Challenge Workshop',event,https://www.facebook.com/events/941664082533682/,2015-03-16 23:32:16,10,0,0
124462251040725_470869109733369,"b""We've got Nachos, we've got employers...come visit us outside Merewether!""","b""Photos from Sydney University Business Society - SUBS's post""",photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/470868963066717/?type=3,2015-03-16 20:18:34,9,0,1
124462251040725_470074736479473,"b""FIRST YEAR CAMP, what a weekend! :) Photos to come shortly. In the meantime, add all the new friends you made on Camp as well as those you've met already at Uni to our First Year group! \n\n*** https://www.facebook.com/groups/SUBS2015/ ***""",,status,,2015-03-15 00:36:10,6,0,0
124462251040725_472632306223716,,b'SUBs First Year Camp 2015 #Round 2',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.472606926226254.1073741840.124462251040725/472632266223720/?type=3,2015-03-20 18:57:03,0,0,0
124462251040725_469903783163235,b'Our executive team of 2015 getting into the wild #SUBSFirstYearCamp',b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/469903763163237/?type=3,2015-03-14 19:04:16,45,0,0
124462251040725_468422179978062,"b'Applications are now open for Woolworths Limited 2016 Graduate Program! WOW have over 12 streams to choose from and over 100 roles available. Want to find out more? You should come along to our exclusive lunch event with Woolworths Limited on Tuesday 17/03/15 @ the entrance to Merewether fom 12pm! Not only will you get free food, you will have the chance to network with Woolworths Graduates AND HR to learn about the exciting opportunities that await you in their Graduate Program!'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/468421486644798/?type=3,2015-03-12 21:11:05,4,0,0
124462251040725_467914976695449,"b""SUBS is pleased to announce that Accenture is launching a brand new program called Women In Technology. As part of this program, Accenture is running a series of events throughout the year to connect the best and brightest STEM (Science, Technology, Engineering & Mathematics) students with successful women working in the technology industry. Events include informal networking opportunities as well as campus workshops designed to deepen your knowledge in the world of technology, and they'd like you to be involved!\n \nThe first event to kick off the series will be a networking evening giving participants the opportunity to meet some of Accenture\xe2\x80\x99s Technology experts over drinks and canapes. Here are the details:\n \nVenue: Ananas Bar, 18 Argyle Street, The Rocks, Sydney\nDate: 24th March 2015\nTime: 6:00 p.m. \xe2\x80\x93 8:00 p.m.\n\nTo register your interest in the Accenture Women in Technology Series follow this link: http://bit.ly/1DRVNSi\n\nIf anyone has difficulties registering or getting access to information please contact Nicole Lange at nicole.lange@accenture.com""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/467914460028834/?type=3,2015-03-12 01:48:17,4,0,0
124462251040725_467410630079217,b'THERE ARE ONLY 10 TICKETS LEFT FIRST YEARS. Sales close tonight at midnight! SEE YOU THERE :) \n\nhttps://www.facebook.com/events/352198061635267/',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/467410320079248/?type=3,2015-03-11 05:54:59,11,1,0
124462251040725_467336033420010,"b'SUBS is excited to announce our latest partnership with Nexus Notes Now you can earn $10 simply by creating an account and uploading your notes to the site using the promo code ""SUBS."" \n\nWhat\'s more, as an author you will also earn $17.50 every time your notes sell. \n\nNow everyone can have access to premium quality business notes written by USYD\'S top students - all with the security of 100% money back guarantee if you\'re not satisfied. You can check them out here:\n\nhttp://www.nexusnotes.com/'",b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/467329393420674/?type=3,2015-03-11 04:25:29,8,0,1
124462251040725_466278160192464,"b""DON'T MISS OUT ON THE FIRST YEAR EVENT OF THE YEAR, less than 15 tickets left to CAMP. GET THEM NOW :) https://www.facebook.com/events/352198061635267/""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/466277993525814/?type=3,2015-03-09 05:31:02,6,1,0
124462251040725_463020813851532,"b'Heard of big data? Ever wondered what it means in real life? Ever wondered how a store knows what products to order and when? Do you think you could predict sales targets and win yourself an interview for an internship?\n\nWoolworths have teamed up with the Business School to run a competition using real time data about sales of some of their most popular product lines. Enter as a syndicate and if you top the leader board at the end of five weeks you could win yourself a job interview with Woolworths!\n\nHave a go and pitch yourself against other students. You do not need to be a data scientist or understand algorithms to compete!\n \nLaunch/information event: Tuesday 18 March @ 1.45pm, Chemistry Lecture Theatre 1\n\nsydney.edu.au/business/think_big_data'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/463020720518208/?type=3,2015-03-03 18:41:03,4,0,0
124462251040725_462268720593408,"b'Do you have what it takes to represent the Business School at the HSBC Case Competition in Hong Kong in June 2015? Apply today for the opportunity to be one of four students selected to the team and the chance to win $10,000 USD!\n \nInformation Session: Tuesday 10 March 11-12pm, New Law Seminar Room 442\nsydney.edu.au/business/casecompetition'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/462268673926746/?type=3,2015-03-01 22:01:24,7,0,0
124462251040725_459996744153939,"b""It's O-Week and SUBS has got you covered! First years, come get tickets to our annual FIRST YEAR CAMP. For everyone else, come get yourself some freebies! #SUBS2015 #usyd #business #intothewild\n\nhttps://www.facebook.com/events/352198061635267""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/459996644153949/?type=3,2015-02-25 19:02:30,6,0,0
124462251040725_459731804180433,"b""FINAL YEAR STUDENTS: BAIN & COMPANY INFORMATION SESSION\n\nExciting opportunity to learn more about management consulting in Southeast Asia with Bain & Company at a high-tea reception on Wednesday 3rd March, 3.00pm at Westin Sydney.\n\nPlease RSVP by Friday 27th February if you're interested.\n\nFor more information, please check out the file below!\nHope to see you there""",,status,,2015-02-25 00:32:04,6,0,0
124462251040725_459263100893970,"b'The real fun of O WEEK begins tomorrow...come check out our stall, talk with executive members and fellow students, plus find out about FIRST YEAR CAMP. See you there :)'",b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/459262920893988/?type=3,2015-02-24 06:19:39,24,1,0
124462251040725_442427525910861,"b""CONGRATULATIONS to all those who received an offer to study at the Business School in 2015! We look forward to welcoming you in just over a month's time. If you're a first year, look no further than our First Year Camp. Details to be released soon...stay tuned :)""",,status,,2015-01-22 07:21:55,17,0,0
124462251040725_414582845361996,"b'TONIGHT...free for all Sydney Business School students, join 180 Degrees at the exclusive panel discussion and networking event with consultants from McKinsey & Company, Bain & Company, Boston Consulting Group, Nous Group, A.T. Kearney and Ernst and Young. Register via the following link to secure your spot:\n\nhttps://docs.google.com/a/180dc.org/forms/d/1UCb4qAQuWTl2rdyg12grKyJc6jg1ZBEbLgOx3iagEK0/viewform'",b'Professional Networking Night - 180 Degrees Consulting',link,https://docs.google.com/a/180dc.org/forms/d/1UCb4qAQuWTl2rdyg12grKyJc6jg1ZBEbLgOx3iagEK0/viewform,2014-11-27 18:03:11,0,0,0
124462251040725_410684089085205,"b'ATTN: SUBSTERS\n\n180 DEGREES ASIA-PACIFIC CONFERENCE: From Friday 28th to Sunday 30th of November, join 180 Degrees for the largest student consulting conference in the Asia-Pacific region. \n\nFRIDAY EVENING: Join us for a panel discussion and networking event with consultants from Nous Group, McKinsey & Company, Bain & Company, Boston Consulting Group, A.T. Kearney, Ernst and Young, Deloitte and more. \n\nSATURDAY AND SUNDAY: Hear from a range of high profile speakers from the consulting and non-profit worlds in a range of panel discussions and Q&A forums. Explore the emerging market-based innovations that are creating and driving social change. Learn how consultants are solving society\xe2\x80\x99s most pressing and difficult issues. Discover new ways to apply your skills after university. \n\nTICKETS: Selling fast. Follow the link to secure your spot. Ticket options include Full Conference Tickets, Full-Day Tickets, or Half-Day Tickets. Access to the Friday evening panel discussion and networking evening is for Full-Conference or Full-Day Ticketholders only. \n\nVISIT THE FACEBOOK EVENT\nhttps://www.facebook.com/events/1531701623743685/ \n\nPURCHASE A TICKET\nhttps://180conference.yapsody.com/event/index/6349/180-degrees-consulting'",b'180 Degrees Asia-Pacific Regional Conference 2014',event,https://www.facebook.com/events/1531701623743685/,2014-11-18 18:50:05,6,0,0
124462251040725_394826107337670,b'Great effort from our Touch team this week! Thanks everyone for coming and see you all there at the 5km run next week!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/394825027337778/?type=3,2014-10-12 06:46:10,27,2,0
124462251040725_392253237594957,"b'The election for Undergraduate Fellow of Senate ends TOMORROW. This is an important election at our University, as the Senate is the supreme decision making body of the entire University. The Chancellor, Vice-Chancellor and several other important figures of management sit on this board, and we are afforded the opportunity to elect just ONE undergraduate student representative.\n\nIt is important that Business School students vote in this election, especially considering that three of our students are running this year. SUBS encourages all students to look further into this election and make an informed vote.\n\nhttps://senate-elections.usyd.edu.au/vote/ballot""'",b'Authentication required - The University of Sydney',link,https://senate-elections.usyd.edu.au/vote/ballot,2014-10-06 20:46:34,3,1,0
124462251040725_392203504266597,"b'Have you always wondered what recruiters are looking for in resumes, interviews and assessment centres? Quench your curiosity at First Year Development Day hosted by Chartered Accountants ANZ where you will gain first hand insight and be taught by top employers! Don\xe2\x80\x99t miss out and register today charteredaccountants.com.au/fyd14'",,status,,2014-10-06 18:01:55,0,0,0
124462251040725_386217581531856,"b""Ladies and Gentlemen, the Business Ball photos have arrived! We hope you had an unforgettable night on Friday. Feel free to tag all your friends and share the SUBS love !\nDon't forget to follow and tag us on Instagram @usydbusiness""",b'SUBS BUSINESS BALL 2014',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.386203874866560.1073741839.124462251040725/386204481533166/?type=3,2014-09-22 08:28:22,61,8,4
124462251040725_384122301741384,b'Made it to the final four! Congratulations to everyone who showed up for Male Basketball today!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/384121581741456/?type=3,2014-09-17 05:50:19,45,7,0
124462251040725_381568921996722,"b""SUBSTERS, don't forget to submit your application by 5pm tomorrow for an exclusive invite to our High Achievers' Breakfast! This is your chance to network professionally with firm representatives from EY, CBA, Deloitte, CPA and more! \n\nhttps://docs.google.com/forms/d/1BZPi9r1U980dg93RpjLd2fAhT0N3PBqeyH9hjRZ04Wk/viewform?usp=send_form""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/381568855330062/?type=3,2014-09-11 06:33:58,10,1,0
124462251040725_381042188716062,b'Great effort from our girls today at Female Basketball!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/381041898716091/?type=3,2014-09-09 21:55:05,58,6,0
124462251040725_380319362121678,"b""SUBSTERS, the High Achievers' Breakfast has arrived. Don't forget to submit your applications in quick here:\n\nhttps://docs.google.com/forms/d/1BZPi9r1U980dg93RpjLd2fAhT0N3PBqeyH9hjRZ04Wk/viewform?usp=send_form""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/380319255455022/?type=3,2014-09-08 07:22:10,3,0,0
124462251040725_373246002829014,"b""\xe2\x80\x9cAnd I like large parties. They\xe2\x80\x99re so intimate. At small parties there isn't any privacy.\xe2\x80\x9d - The Great Gatsby. \n\nTICKETS ARE SELLING VERY FAST FOR OUR LARGEST PARTY OF THE YEAR, so get in quick and don't forget to send your table of 10 guests to president@subsoc.com.au or events@subsoc.com.au.\n\nYou can purchase your golden tickets here:\n\nhttp://SUBSevents.iwannaticket.com.au/event/subs-2014-annual-ball-Nzc4Nw """,b'Buy tickets to SUBS 2014 Annual Ball',link,http://subsevents.iwannaticket.com.au/event/subs-2014-annual-ball-Nzc4Nw,2014-08-28 05:16:17,8,2,0
124462251040725_372843392869275,"b""Hey SUBSters,\n\nIt's revue season again! The incredibly talented folks in the Commerce Revue society will be putting on a spectacular show this Thursday 28th, Friday 29th and Saturday 30th of August at the Seymour Centre. So come along and see your fellow business students dazzle, stun and amuse you with a night full of hilarious sketches, dancing, music and of course nude sketches!!\n\nSo come along to show your support to the Business faculty while having a hella good night!\n\nTickets on sale from Tuesday 12th August at the Seymour Box Office (02) 9351 7940, or online at http://www.seymourcentre.com/events/event/moolah-rouge. Transaction fees apply.\n\nTickets will also be on sale in the next few weeks from stalls around campus.\n\nTicket Prices:\nAdult: $25\nConcession: $19\nACCESS: $15\n\nEvent page: https://www.facebook.com/events/678920392195917/""",b'Commerce Revue 2014 Presents: MOOLAH ROUGE',event,https://www.facebook.com/events/678920392195917/,2014-08-27 06:05:36,3,0,0
124462251040725_366260766860871,b'SUBS cordially invites you to the most anticipated event of the social calendar: the 2014 Annual Ball. Tickets will go quick! Get them here...https://www.facebook.com/events/1523865284509241/',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/366258076861140/?type=3,2014-08-19 05:48:06,14,0,0
124462251040725_365738906913057,"b'Congratulations to your new executive for 2014/15, headed by President (Andrew Peters) and Vice President (Udan De Silva). The executive team is as follows:\n\nPresident: Andrew Peters\nVice President: Udan De Silva\nTreasurer: Dane Bogaardt\nSecretary: Josh Sprake\nEvents: Maxine Verebes, Monica Caruana, Margery Ai\nPublications: Brian Xiong, Robyn Lu, Josh Ferris\nSports: Trev Yiu, Joel Leu\nMarketing: Chris Lam (Design), Jono Tan (Social Media)\nAlumni: Charlie Zhang\nExternal Relations: David Wang\nIT: Vishal Uppal, Claire Ho\nFirst Year Rep: Elyse Vaughan'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/365737183579896/?type=3,2014-08-18 05:41:09,154,18,0
124462251040725_363374583816156,b'Congratulations to our Business Team - winners of Interfaculty Mixed Soccer today!!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/363374443816170/?type=3,2014-08-13 01:36:27,63,6,0
124462251040725_363016700518611,b'CHANGE IN TIME AND VENUE FOR MIXED SOCCER: \nDue to wet weather mixed soccer will be happening at 11am at the USYD Aquatic Centre instead. We look forward to seeing you all there tomorrow!!',,status,,2014-08-12 07:51:26,0,0,0
124462251040725_362431840577097,"b""Kicking off the start of second semester with a rockin' party at one of Sydney's newest nightclubs in the Cross, SUBS brings you Athletes vs Mathletes!""",b'SUBS Athletes vs Mathletes Party 2014!',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.362426983910916.1073741836.124462251040725/362427047244243/?type=3,2014-08-11 03:54:23,13,0,0
124462251040725_358880020932279,b'Applications for the CommBank Summer Intern Program are closing soon. \n\nVisit www.commbank.com.au/graduate to submit your application.',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/358879920932289/?type=3,2014-08-03 20:07:52,0,0,0
124462251040725_355888127898135,b'Do you think your business vocabulary is perfect? Watch out for number 9!',"b""15 Words And Phrases You're Probably Saying Incorrectly""",link,http://www.businessinsider.com.au/phrases-youre-saying-incorrectly-2014-7,2014-07-28 17:01:55,7,0,0
124462251040725_354986937988254,"b'Have a business idea that you think could help others? Or want to help develop an existing business to bring about social change? \n\nApply to enrol in BUSS2503 this semester and your business idea or skills could help you win the M.H. Carnegie & Co. Social Business Prize.\n\nAt the end of this 13 week course, the winning pitch will receive strategic mentoring from Carnegie\xe2\x80\x99s investment team and up to $5,000 in capital to make your project a reality.\n\nAll students who complete the course will receive 6 credit points. Selection to enrol in BUSS2503 is competitive; it requires a minimum of 48 credit points and a credit average.\n\nTo enrol or for more information, please contact Michael.Katz@sydney.edu.au'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/354986881321593/?type=3,2014-07-26 22:12:41,1,0,0
124462251040725_349179888568959,b'Can you solve the CommBank challenge? Follow this link to enter the competition for the chance to win a MacBook Air:http://bit.ly/canyou3',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/349179848568963/?type=3,2014-07-15 08:48:00,4,0,0
124462251040725_348580601962221,"b""SUBS would like to congratulate all Business School students on the completion of Semester 1, 2014! NOW, what to do with all those notes you spent endless hours constructing, only to never use them again on your desktop. \n\nWell, Nexus Notes is a new start-up that allows uni students to trade their notes. This semester, they\xe2\x80\x99re coming to Sydney Uni and you could benefit in a big way. If you have written notes and received a Distinction or High Distinction for that subject, then simply upload them to the Nexus Notes site using the promo code: USYDBUSINESS \n\nYour notes will be approved by Nexus if they meet the quality criteria! Notes are sold for $35 per set \xe2\x80\x93 you receive 50% of this every time your notes sell. Those students in need of notes can see a 10% preview of the document, the grades the uploader received for that subject, along with the page number, year, and number of downloads. It\xe2\x80\x99s pretty simple really. What about plagiarism you ask? Well, they\xe2\x80\x99ve got this covered. Firstly, they don\xe2\x80\x99t sell assignments, essays or take-home exams...just notes. Secondly, they've just had one of the best law firms in Australia (KWM) do their \nlegals. \n\nThey've also just teamed up with AIME so users can now donate their notes to charity. So, check out the site and get uploading! The first notes up there sell the most! Students from other unis have been known to make over $3,000 from their notes. Get cracking kids - USYDBUSINESS is the code!\n\nwww.nexusnotes.com""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/348580131962268/?type=3,2014-07-14 07:31:02,27,1,1
124462251040725_344141462406135,b'ATTN: A unique opportunity has arisen at a city-based chartered accounting firm for a 2nd/3rd year undergraduate student. Please direct inquiries/CV to koulapap1@gmail.com ASAP!',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/344140312406250/?type=3,2014-07-07 05:17:55,1,0,0
124462251040725_340753719411576,b'Applications for the CommBank Summer Intern Program are now open. Visit www.commbank.com.au/graduate to find our more and apply.',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/340753672744914/?type=3,2014-07-02 01:20:51,4,0,0
124462251040725_332578976895717,b'SUBS would like to wish you all the very best for the final week of exams! Semester 1 flew by...stay tuned for the fantastic events we have in store after the break.',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/332577600229188/?type=3,2014-06-22 00:49:50,35,0,0
124462251040725_320136541473294,"b""Well done boys, winners of interfaculty men's soccer! \xf0\x9f\x8f\x86\xe2\x9a\xbd\xef\xb8\x8f""",b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/320136331473315/?type=3,2014-05-21 00:16:20,4,0,0
124462251040725_319883964831885,b'Reminder that Male Soccer @ The Square is on tomorrow with our first round games at 11am and 12pm. All soccer players of all skill levels welcome to join us! \n\nThis will also be your final chance to pick up your Sydney Business T-Shirt for Semester 1. Pickup is happening 11.30-12.45pm.',,status,,2014-05-20 05:02:54,0,0,0
124462251040725_319799158173699,"b""The CPA 'Accounting for Diversity' event starts in 10 minutes!\nCome along to The Darlington Centre to here from industry professionals about all the exciting career paths you can pursue from majoring in accounting.""",,status,,2014-05-19 23:50:44,1,0,0
124462251040725_319497178203897,"b""SHIRTS ANNOUNCEMENT:\n\nIf you have bought a 'Sydney Business' shirt but have not yet picked it up, this Wed 11.30-12.45pm will be your LAST CHANCE FOR THE SEMESTER to do so. \n\nYou will be able to pick it up on Wed at Male Soccer @ The Square (behind Manning). Email sports@subsoc.com.au for any questions.""",,status,,2014-05-19 01:25:46,7,0,0
124462251040725_319443018209313,"b""It's not too late to register for CPA's 'Accounting for Diversity' that is happening tomorrow at 3pm at the Darlington Centre. \nCome along to here from industry professionals about all the exciting places a major in accounting can take you. \n\nRegister your interest here!\n\nhttps://www.facebook.com/events/699407766782790/?ref=ts&fref=ts""","b'Accounting for Diversity (Presented by CPA, AAASOC and SUBSOC)'",event,https://www.facebook.com/events/699407766782790/,2014-05-18 20:11:42,0,0,0
124462251040725_317742378379377,b'URGENT: The venue for frisbee has been changed to the SUSF AQUATIC CENTRE! See you all at 11.15!',,status,,2014-05-13 19:58:05,0,0,0
124462251040725_317253688428246,"b""IMPORTANT: If you were unable to pick up your t-shirt today, you will have the opportunity to do so at 11.15-12pm on Wed at Ultimate Frisbee @ The Square. \n\nFor those who haven't yet already, please email sports@subsoc.com.au in advance if you plan to do this.""",,status,,2014-05-12 07:55:29,0,0,0
124462251040725_317124441774504,b'ANNOUNCEMENT: Sydney Business T-shirts will be available for pick-up outside Merewether between 11.30am - 12.30pm! :)',,status,,2014-05-11 20:03:23,3,1,0
124462251040725_317210655099216,"b""Are you graduating in July 2014? Here's an exciting new opportunity from CPA to help you get ahead in the job market.\nApply by the end of May for a one-on-one session with a member of the CPA team to help you with your transition from uni to work: Julie.Chessman@cpaaustralia.com.au""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/317210208432594/?type=3,2014-05-12 04:18:40,1,0,0
124462251040725_316475618506053,"b'CPA and SUBS are proud to present: Accounting for Diversity! Calling all penultimate and graduate students interested in pursuing a career in accounting. Have a chat to some of our many leading industry professionals as they guide you through what it takes to get an edge in the accounting industry!\n\nWHEN: 20th May, 3:00-5:00 pm\nWHERE: Darlington Centre Sydney University\n\nHurry, places are limited to the first 100 registrations! Register interest at: http://tinyurl.com/AcctforDiversity '","b'Accounting for Diversity (Presented by CPA, AAASOC and SUBSOC)'",event,https://www.facebook.com/events/699407766782790/,2014-05-09 23:49:33,6,0,0
124462251040725_316286328524982,b'T-Shirts sales CLOSE TOMORROW at 10.30pm. Some sizes are nearly sold out so get in quick before you miss out!! \n\nwww.trybooking.com/EUZD \n\nShirts will be available for collection 11.30-12.30pm Mon 12 May at Merewether.',b'Sydney Business T-Shirts',link,http://www.trybooking.com/EUZD,2014-05-09 09:34:30,4,1,1
124462251040725_315052608648354,"b'The SUBS Internship and Careers Fair is happening in an hour. Come down to Law Lounge to speak with business representatives from CPA, CBA, EY, Deloitte and KPMG!'",,status,,2014-05-05 17:58:56,4,0,0
